Name,Category,Attribute,OEC value,EU value,NASA value,source
Kepler-618,system,Right ascension,19 04 59.9,,19 04 59.96,Kepler-618.xml
HD 141399,system,Right ascension,15 46 53,,15 46 53.81,HD 141399.xml
HD 141399,system,Declination,+46 59 11,,+46 59 10.5,HD 141399.xml
HD 141399,system,Distance [parsec],36.17,,36.20,HD 141399.xml
EPIC 206318379,system,Distance errorminus,8,,-8.00,EPIC 206318379.xml
alf Tau,system,Right ascension,04 35 55.20,,04 35 55.24,alf Tau.xml
alf Tau,system,Declination,+16 30 35.1,,+16 30 33.5,alf Tau.xml
alf Tau,system,Distance errorminus,0.32,,-0.32,alf Tau.xml
HATS-8,system,Right ascension,19 39 46.08,,19 39 46.02,HATS-8.xml
HATS-8,system,Distance errorminus,48,,-48.00,HATS-8.xml
51 Eri,system,Distance errorminus,0.3,,-0.30,51 Eri.xml
EPIC 206011691,system,Distance errorminus,6,,-6.00,EPIC 206011691.xml
Kepler-757,system,Declination,+41 23 11,,+41 23 11.5,Kepler-757.xml
KELT-3,system,Right ascension,09 54 34.3880,,09 54 34.40,KELT-3.xml
Kapteyn,system,Distance [parsec],3.91,,3.92,Kapteyn.xml
Kepler-400,system,Right ascension,19 23 46,,19 47 15.29,Kepler-400.xml
Kepler-400,system,Declination,+40 28 48,,+47 31 35.8,Kepler-400.xml
Kepler-400,system,Distance [parsec],716.62,,2700.00,Kepler-400.xml
Kepler-430,system,Right ascension,19 31 14.07,,19 00 57.81,Kepler-430.xml
Kepler-430,system,Declination,+49 34 46.0,,+46 40 05.7,Kepler-430.xml
Kepler-434,system,Declination,+42 45 44.08,,+42 55 44.1,Kepler-434.xml
Kepler-434,system,Distance errorminus,120,,-120.00,Kepler-434.xml
Kepler-439,system,Distance errorminus,38,,-38.00,Kepler-439.xml
Kepler-442,system,Distance errorminus,22,,-22.00,Kepler-442.xml
